1781884855824816612,i,-1701,-117,16591,-8,-7,-5
1781884855844808992,i,-1685,-140,16596,-8,-8,-5
1781884855864802292,i,-1705,-134,16579,-8,-7,-5
1781884855884794852,i,-1682,-124,16575,-8,-7,-6
1781884855904786652,i,-1689,-108,16576,-8,-8,-6
1781884855924779152,i,-1688,-140,16577,-8,-7,-5
1781884855944771672,i,-1690,-112,16602,-8,-7,-6
1781884855964764192,i,-1690,-137,16564,-8,-7,-6
1781884855984756712,i,-1697,-153,16529,-8,-8,-5
1781884856004749332,i,-1711,-145,16550,-8,-7,-6
1781884856024741992,i,-1710,-151,16558,-8,-7,-6
1781884856044733972,i,-1715,-127,16565,-8,-7,-5
1781884856064726532,i,-1703,-137,16584,-8,-7,-6
1781884855920878336,c,,84.75,-85.25,290.75,207.25,290.25,111.25,287.25,13.75,290.75,-176.75,189.25,13.75,188.75,-177.25,384.75,106.75,183.75,205.75,281.75,297.75,399.75,204.75,383.75,299.25
1781884856084719012,i,-1687,-146,16574,-8,-8,-5
1781884856104711032,i,-1703,-132,16571,-8,-7,-6
1781884856124703212,i,-1703,-119,16582,-7,-7,-5
1781884856144695332,i,-1706,-134,16596,-7,-8,-5
1781884856164687672,i,-1699,-117,16593,-8,-7,-5
1781884856184680052,i,-1691,-144,16557,-8,-7,-5
1781884856204672692,i,-1687,-145,16541,-8,-7,-6
1781884856224665352,i,-1685,-130,16543,-8,-8,-5
1781884856244657932,i,-1715,-140,16585,-8,-9,-6
1781884856264650392,i,-1714,-120,16547,-9,-8,-5
1781884856284642652,i,-1713,-124,16589,-8,-8,-5
1781884856304634992,i,-1688,-128,16550,-8,-8,-6
1781884856324627592,i,-1693,-142,16579,-8,-7,-6
1781884856344619852,i,-1714,-136,16586,-8,-7,-6
1781884856364612732,i,-1695,-163,16586,-8,-8,-6
1781884856384605432,i,-1717,-137,16589,-8,-7,-6
1781884856404597992,i,-1700,-142,16559,-8,-7,-5
1781884856424590372,i,-1709,-125,16597,-9,-7,-6
1781884856444582632,i,-1695,-141,16558,-8,-7,-5
1781884856464575292,i,-1706,-128,16568,-8,-8,-6
1781884856484568772,i,-1671,-150,16559,-8,-8,-5
1781884856504560292,i,-1725,-128,16595,-8,-8,-5
1781884856372030464,c,,188.25,13.75,84.75,-84.75,287.75,110.25,386.25,110.25,292.25,207.25,191.25,-179.75,285.25,13.25,294.25,-177.75,385.75,296.75,184.25,205.75,399.75,206.75
1781884856524552672,i,-1695,-133,16564,-7,-7,-7
1781884856544545352,i,-1690,-127,16528,-8,-8,-6
1781884856564537852,i,-1697,-128,16602,-8,-8,-6
1781884856584530292,i,-1689,-149,16572,-7,-8,-6
1781884856604522712,i,-1696,-134,16572,-8,-8,-6
1781884856624515152,i,-1689,-119,16564,-8,-8,-5
1781884856644507452,i,-1686,-126,16570,-8,-7,-5
1781884856664499892,i,-1692,-108,16547,-7,-7,-6
1781884856684491872,i,-1717,-116,16570,-8,-7,-5
1781884856704484412,i,-1700,-138,16578,-8,-8,-5
1781884856724477592,i,-1700,-129,16536,-8,-7,-5
1781884856744470112,i,-1708,-125,16570,-8,-7,-5
1781884856764462612,i,-1693,-151,16554,-8,-7,-6
1781884856784455432,i,-1706,-125,16563,-8,-7,-6
1781884856804447992,i,-1687,-132,16589,-8,-7,-5
1781884856824440512,i,-1698,-162,16548,-8,-7,-6
1781884856844433072,i,-1698,-150,16575,-7,-7,-6
1781884856864424932,i,-1684,-138,16591,-8,-7,-6
1781884856732941312,c,,84.75,-83.75,386.75,109.75,291.25,207.75,188.75,13.75,286.75,14.25,292.25,-176.75,288.75,111.25,191.75,-179.75,185.75,202.75,387.75,296.75,399.75,205.75,279.25,294.25
1781884856884417312,i,-1697,-144,16598,-7,-8,-6
1781884856904409952,i,-1696,-126,16593,-8,-6,-5
1781884856924402392,i,-1673,-152,16569,-8,-7,-6
1781884856944395012,i,-1709,-139,16576,-7,-7,-5
1781884856964387712,i,-1689,-147,16562,-8,-7,-5
1781884856984379992,i,-1721,-146,16592,-8,-6,-5
1781884857004371972,i,-1722,-118,16597,-8,-7,-5
1781884857024364432,i,-1703,-129,16556,-8,-8,-5
1781884857044356852,i,-1717,-138,16574,-8,-7,-5
1781884857064349552,i,-1674,-151,16584,-8,-8,-5
1781884857084342612,i,-1701,-150,16578,-8,-8,-6
1781884857104335092,i,-1703,-116,16551,-8,-7,-5
1781884857124326452,i,-1712,-128,16583,-8,-7,-6
1781884857144319212,i,-1716,-122,16552,-8,-7,-6
1781884857164311812,i,-1686,-152,16571,-8,-7,-6
1781884857184304332,i,-1702,-127,16559,-8,-7,-5
1781884857204297172,i,-1685,-141,16609,-8,-7,-5
1781884857224289752,i,-1700,-138,16596,-8,-8,-6
